"","rowname","variable","value","valid_n","aggregation_type","xi","yi","group","disa","count","key","code","rank","variable_label","rowname_label","yi_lab","xi_lab"
"394","female","lpg",5.5,631,"percentage","fuel_source","hoh_gender_final","female"," ",35,"fuel_source/female","1",4,"LPG (liquid petroleum gas)",NA,"hoh_gender_final","What is the main source of energy your household uses for heating?"
"395","female","other",0.6,631,"percentage","fuel_source","hoh_gender_final","female"," ",4,"fuel_source/female","1",8,"Other",NA,"hoh_gender_final","What is the main source of energy your household uses for heating?"
"396","female","waste",25.6,631,"percentage","fuel_source","hoh_gender_final","female"," ",162,"fuel_source/female","1",3,"Waste (paper, plastic, carton board, etc.)",NA,"hoh_gender_final","What is the main source of energy your household uses for heating?"
"397","male","bushes",43.9,4844,"percentage","fuel_source","hoh_gender_final","male"," ",2127,"fuel_source/male","2",1,"Wood, bushes",NA,"hoh_gender_final","What is the main source of energy your household uses for heating?"
"398","male","charcoal",6,4844,"percentage","fuel_source","hoh_gender_final","male"," ",291,"fuel_source/male","2",5,"Charcoal",NA,"hoh_gender_final","What is the main source of energy your household uses for heating?"
"399","male","coal",1.6,4844,"percentage","fuel_source","hoh_gender_final","male"," ",78,"fuel_source/male","2",7,"Coal",NA,"hoh_gender_final","What is the main source of energy your household uses for heating?"
"400","male","dung",17.8,4844,"percentage","fuel_source","hoh_gender_final","male"," ",862,"fuel_source/male","2",3,"Animal dung",NA,"hoh_gender_final","What is the main source of energy your household uses for heating?"
"401","male","electricity",6.6,4844,"percentage","fuel_source","hoh_gender_final","male"," ",320,"fuel_source/male","2",4,"Electricity",NA,"hoh_gender_final","What is the main source of energy your household uses for heating?"
"402","male","lpg",4,4844,"percentage","fuel_source","hoh_gender_final","male"," ",194,"fuel_source/male","2",6,"LPG (liquid petroleum gas)",NA,"hoh_gender_final","What is the main source of energy your household uses for heating?"
"403","male","other",0,4844,"percentage","fuel_source","hoh_gender_final","male"," ",0,"fuel_source/male","2",8,"Other",NA,"hoh_gender_final","What is the main source of energy your household uses for heating?"
"404","male","waste",20.1,4844,"percentage","fuel_source","hoh_gender_final","male"," ",974,"fuel_source/male","2",2,"Waste (paper, plastic, carton board, etc.)",NA,"hoh_gender_final","What is the main source of energy your household uses for heating?"
"405","female","no",99.7,631,"percentage","shelter_construct","hoh_gender_final","female"," ",629,"shelter_construct/female","1",1,"No",NA,"hoh_gender_final","Has a shelter been built as aid for your family in the last year?"
"406","female","yes",0.3,631,"percentage","shelter_construct","hoh_gender_final","female"," ",2,"shelter_construct/female","1",2,"Yes",NA,"hoh_gender_final","Has a shelter been built as aid for your family in the last year?"
"407","male","no",99.1,4844,"percentage","shelter_construct","hoh_gender_final","male"," ",4800,"shelter_construct/male","2",1,"No",NA,"hoh_gender_final","Has a shelter been built as aid for your family in the last year?"
"408","male","yes",0.9,4844,"percentage","shelter_construct","hoh_gender_final","male"," ",44,"shelter_construct/male","2",2,"Yes",NA,"hoh_gender_final","Has a shelter been built as aid for your family in the last year?"
"409","female","employment",13.7,631,"percentage","priority_need","hoh_gender_final","female"," ",86,"priority_need/female","1",7,"Employment / skills training",NA,"hoh_gender_final","What are your household's current priority needs ? List up to 3."
"410","female","livelihood",11.6,631,"percentage","priority_need","hoh_gender_final","female"," ",73,"priority_need/female","1",9,"Agricultural / livestock support",NA,"hoh_gender_final","What are your household's current priority needs ? List up to 3."
"411","female","food",72.5,631,"percentage","priority_need","hoh_gender_final","female"," ",457,"priority_need/female","1",1,"Food",NA,"hoh_gender_final","What are your household's current priority needs ? List up to 3."
"412","female","health",13.9,631,"percentage","priority_need","hoh_gender_final","female"," ",88,"priority_need/female","1",6,"Health care",NA,"hoh_gender_final","What are your household's current priority needs ? List up to 3."
"413","female","wash",12,631,"percentage","priority_need","hoh_gender_final","female"," ",76,"priority_need/female","1",8,"Water / sanitation",NA,"hoh_gender_final","What are your household's current priority needs ? List up to 3."
"414","female","shelter",51.7,631,"percentage","priority_need","hoh_gender_final","female"," ",326,"priority_need/female","1",2,"Shelter",NA,"hoh_gender_final","What are your household's current priority needs ? List up to 3."
"415","female","nfi",32.6,631,"percentage","priority_need","hoh_gender_final","female"," ",206,"priority_need/female","1",4,"NFI",NA,"hoh_gender_final","What are your household's current priority needs ? List up to 3."
"416","female","winter",50.5,631,"percentage","priority_need","hoh_gender_final","female"," ",319,"priority_need/female","1",3,"Winterisation",NA,"hoh_gender_final","What are your household's current priority needs ? List up to 3."
"417","female","legal",1.4,631,"percentage","priority_need","hoh_gender_final","female"," ",9,"priority_need/female","1",12,"Legal advice",NA,"hoh_gender_final","What are your household's current priority needs ? List up to 3."
"418","female","debt_repay",23.1,631,"percentage","priority_need","hoh_gender_final","female"," ",146,"priority_need/female","1",5,"Debt repayment",NA,"hoh_gender_final","What are your household's current priority needs ? List up to 3."
"419","female","security",3.1,631,"percentage","priority_need","hoh_gender_final","female"," ",20,"priority_need/female","1",11,"Security",NA,"hoh_gender_final","What are your household's current priority needs ? List up to 3."
"420","female","education",4.3,631,"percentage","priority_need","hoh_gender_final","female"," ",27,"priority_need/female","1",10,"Education",NA,"hoh_gender_final","What are your household's current priority needs ? List up to 3."
"421","female","no_need",0,631,"percentage","priority_need","hoh_gender_final","female"," ",0,"priority_need/female","1",13,"No needs",NA,"hoh_gender_final","What are your household's current priority needs ? List up to 3."
"422","male","employment",12.3,4844,"percentage","priority_need","hoh_gender_final","male"," ",596,"priority_need/male","2",9,"Employment / skills training",NA,"hoh_gender_final","What are your household's current priority needs ? List up to 3."
"423","male","livelihood",14.2,4844,"percentage","priority_need","hoh_gender_final","male"," ",688,"priority_need/male","2",8,"Agricultural / livestock support",NA,"hoh_gender_final","What are your household's current priority needs ? List up to 3."
"424","male","food",71.5,4844,"percentage","priority_need","hoh_gender_final","male"," ",3463,"priority_need/male","2",1,"Food",NA,"hoh_gender_final","What are your household's current priority needs ? List up to 3."
"425","male","health",15.9,4844,"percentage","priority_need","hoh_gender_final","male"," ",770,"priority_need/male","2",6,"Health care",NA,"hoh_gender_final","What are your household's current priority needs ? List up to 3."
"426","male","wash",14.6,4844,"percentage","priority_need","hoh_gender_final","male"," ",707,"priority_need/male","2",7,"Water / sanitation",NA,"hoh_gender_final","What are your household's current priority needs ? List up to 3."
"427","male","shelter",44.7,4844,"percentage","priority_need","hoh_gender_final","male"," ",2165,"priority_need/male","2",3,"Shelter",NA,"hoh_gender_final","What are your household's current priority needs ? List up to 3."
"428","male","nfi",33.6,4844,"percentage","priority_need","hoh_gender_final","male"," ",1628,"priority_need/male","2",4,"NFI",NA,"hoh_gender_final","What are your household's current priority needs ? List up to 3."
"429","male","winter",57,4844,"percentage","priority_need","hoh_gender_final","male"," ",2761,"priority_need/male","2",2,"Winterisation",NA,"hoh_gender_final","What are your household's current priority needs ? List up to 3."
"430","male","legal",0.9,4844,"percentage","priority_need","hoh_gender_final","male"," ",44,"priority_need/male","2",12,"Legal advice",NA,"hoh_gender_final","What are your household's current priority needs ? List up to 3."
"431","male","debt_repay",22,4844,"percentage","priority_need","hoh_gender_final","male"," ",1066,"priority_need/male","2",5,"Debt repayment",NA,"hoh_gender_final","What are your household's current priority needs ? List up to 3."
"432","male","security",3.9,4844,"percentage","priority_need","hoh_gender_final","male"," ",189,"priority_need/male","2",10,"Security",NA,"hoh_gender_final","What are your household's current priority needs ? List up to 3."
"433","male","education",3.5,4844,"percentage","priority_need","hoh_gender_final","male"," ",170,"priority_need/male","2",11,"Education",NA,"hoh_gender_final","What are your household's current priority needs ? List up to 3."
"434","male","no_need",0.1,4844,"percentage","priority_need","hoh_gender_final","male"," ",5,"priority_need/male","2",13,"No needs",NA,"hoh_gender_final","What are your household's current priority needs ? List up to 3."
"435","female","no",91.2,631,"percentage","winter_cope","hoh_gender_final","female"," ",575,"winter_cope/female","1",1,"No",NA,"hoh_gender_final","Are you taking any steps to prepare for the coming winter?"
"436","female","yes",8.8,631,"percentage","winter_cope","hoh_gender_final","female"," ",56,"winter_cope/female","1",2,"Yes",NA,"hoh_gender_final","Are you taking any steps to prepare for the coming winter?"
