"","rowname","variable","value","valid_n","aggregation_type","xi","yi","group","disa","count","key","code","rank","variable_label","rowname_label","yi_lab","xi_lab"
"1878","herat","dont_know",0.3,1572,"percentage","door_edges","province","herat"," ",5,"door_edges/herat","2",3,"Do not know","Herat",NA,"Are all door and window edges starting AT LEAST 60 cm from all corners?"
"1879","herat","no",54.7,1572,"percentage","door_edges","province","herat"," ",860,"door_edges/herat","2",1,"No","Herat",NA,"Are all door and window edges starting AT LEAST 60 cm from all corners?"
"1880","herat","yes",45,1572,"percentage","door_edges","province","herat"," ",707,"door_edges/herat","2",2,"Yes","Herat",NA,"Are all door and window edges starting AT LEAST 60 cm from all corners?"
"1881","jawzjan","dont_know",4.4,1089,"percentage","door_edges","province","jawzjan"," ",48,"door_edges/jawzjan","3",3,"Do not know","Jawzjan",NA,"Are all door and window edges starting AT LEAST 60 cm from all corners?"
"1882","jawzjan","no",31.7,1089,"percentage","door_edges","province","jawzjan"," ",345,"door_edges/jawzjan","3",2,"No","Jawzjan",NA,"Are all door and window edges starting AT LEAST 60 cm from all corners?"
"1883","jawzjan","yes",63.9,1089,"percentage","door_edges","province","jawzjan"," ",696,"door_edges/jawzjan","3",1,"Yes","Jawzjan",NA,"Are all door and window edges starting AT LEAST 60 cm from all corners?"
"1884","kandahar","dont_know",7.3,1596,"percentage","door_edges","province","kandahar"," ",117,"door_edges/kandahar","4",3,"Do not know","Kandahar",NA,"Are all door and window edges starting AT LEAST 60 cm from all corners?"
"1885","kandahar","no",48.9,1596,"percentage","door_edges","province","kandahar"," ",780,"door_edges/kandahar","4",1,"No","Kandahar",NA,"Are all door and window edges starting AT LEAST 60 cm from all corners?"
"1886","kandahar","yes",43.7,1596,"percentage","door_edges","province","kandahar"," ",697,"door_edges/kandahar","4",2,"Yes","Kandahar",NA,"Are all door and window edges starting AT LEAST 60 cm from all corners?"
"1887","badakhshan","dont_know",0,1086,"percentage","water_drain","province","badakhshan"," ",0,"water_drain/badakhshan","1",3,"Do not know","Badakhshan",NA,"Does water drain away from the shelter?"
"1888","badakhshan","no",43.5,1086,"percentage","water_drain","province","badakhshan"," ",472,"water_drain/badakhshan","1",2,"No","Badakhshan",NA,"Does water drain away from the shelter?"
"1889","badakhshan","yes",56.5,1086,"percentage","water_drain","province","badakhshan"," ",614,"water_drain/badakhshan","1",1,"Yes","Badakhshan",NA,"Does water drain away from the shelter?"
"1890","herat","dont_know",0.4,1675,"percentage","water_drain","province","herat"," ",7,"water_drain/herat","2",3,"Do not know","Herat",NA,"Does water drain away from the shelter?"
"1891","herat","no",49,1675,"percentage","water_drain","province","herat"," ",821,"water_drain/herat","2",2,"No","Herat",NA,"Does water drain away from the shelter?"
"1892","herat","yes",50.6,1675,"percentage","water_drain","province","herat"," ",848,"water_drain/herat","2",1,"Yes","Herat",NA,"Does water drain away from the shelter?"
"1893","jawzjan","dont_know",0.4,1110,"percentage","water_drain","province","jawzjan"," ",4,"water_drain/jawzjan","3",3,"Do not know","Jawzjan",NA,"Does water drain away from the shelter?"
"1894","jawzjan","no",44.4,1110,"percentage","water_drain","province","jawzjan"," ",493,"water_drain/jawzjan","3",2,"No","Jawzjan",NA,"Does water drain away from the shelter?"
"1895","jawzjan","yes",55.3,1110,"percentage","water_drain","province","jawzjan"," ",614,"water_drain/jawzjan","3",1,"Yes","Jawzjan",NA,"Does water drain away from the shelter?"
"1896","kandahar","dont_know",0.6,1604,"percentage","water_drain","province","kandahar"," ",10,"water_drain/kandahar","4",3,"Do not know","Kandahar",NA,"Does water drain away from the shelter?"
"1897","kandahar","no",45.8,1604,"percentage","water_drain","province","kandahar"," ",735,"water_drain/kandahar","4",2,"No","Kandahar",NA,"Does water drain away from the shelter?"
"1898","kandahar","yes",53.6,1604,"percentage","water_drain","province","kandahar"," ",860,"water_drain/kandahar","4",1,"Yes","Kandahar",NA,"Does water drain away from the shelter?"
"1899","badakhshan","dont_know",2.9,1086,"percentage","area_deforest","province","badakhshan"," ",31,"area_deforest/badakhshan","1",3,"Do not know","Badakhshan",NA,"Have any trees been cut down and/or hillsides been cleared (leaving only soil exposed) in the immediate area?"
"1900","badakhshan","no",51,1086,"percentage","area_deforest","province","badakhshan"," ",554,"area_deforest/badakhshan","1",1,"No","Badakhshan",NA,"Have any trees been cut down and/or hillsides been cleared (leaving only soil exposed) in the immediate area?"
"1901","badakhshan","yes",46.1,1086,"percentage","area_deforest","province","badakhshan"," ",501,"area_deforest/badakhshan","1",2,"Yes","Badakhshan",NA,"Have any trees been cut down and/or hillsides been cleared (leaving only soil exposed) in the immediate area?"
"1902","herat","dont_know",11.4,1675,"percentage","area_deforest","province","herat"," ",191,"area_deforest/herat","2",3,"Do not know","Herat",NA,"Have any trees been cut down and/or hillsides been cleared (leaving only soil exposed) in the immediate area?"
"1903","herat","no",33.2,1675,"percentage","area_deforest","province","herat"," ",556,"area_deforest/herat","2",2,"No","Herat",NA,"Have any trees been cut down and/or hillsides been cleared (leaving only soil exposed) in the immediate area?"
"1904","herat","yes",55.4,1675,"percentage","area_deforest","province","herat"," ",928,"area_deforest/herat","2",1,"Yes","Herat",NA,"Have any trees been cut down and/or hillsides been cleared (leaving only soil exposed) in the immediate area?"
"1905","jawzjan","dont_know",7,1110,"percentage","area_deforest","province","jawzjan"," ",78,"area_deforest/jawzjan","3",3,"Do not know","Jawzjan",NA,"Have any trees been cut down and/or hillsides been cleared (leaving only soil exposed) in the immediate area?"
"1906","jawzjan","no",32.7,1110,"percentage","area_deforest","province","jawzjan"," ",363,"area_deforest/jawzjan","3",2,"No","Jawzjan",NA,"Have any trees been cut down and/or hillsides been cleared (leaving only soil exposed) in the immediate area?"
"1907","jawzjan","yes",60.3,1110,"percentage","area_deforest","province","jawzjan"," ",669,"area_deforest/jawzjan","3",1,"Yes","Jawzjan",NA,"Have any trees been cut down and/or hillsides been cleared (leaving only soil exposed) in the immediate area?"
"1908","kandahar","dont_know",18.2,1604,"percentage","area_deforest","province","kandahar"," ",292,"area_deforest/kandahar","4",3,"Do not know","Kandahar",NA,"Have any trees been cut down and/or hillsides been cleared (leaving only soil exposed) in the immediate area?"
"1909","kandahar","no",56.4,1604,"percentage","area_deforest","province","kandahar"," ",905,"area_deforest/kandahar","4",1,"No","Kandahar",NA,"Have any trees been cut down and/or hillsides been cleared (leaving only soil exposed) in the immediate area?"
"1910","kandahar","yes",25.3,1604,"percentage","area_deforest","province","kandahar"," ",406,"area_deforest/kandahar","4",2,"Yes","Kandahar",NA,"Have any trees been cut down and/or hillsides been cleared (leaving only soil exposed) in the immediate area?"
"1911","badakhshan","no",23.2,1086,"percentage","lock","province","badakhshan"," ",252,"lock/badakhshan","1",2,"No","Badakhshan",NA,"Does your shelter have a lock?"
"1912","badakhshan","yes",76.8,1086,"percentage","lock","province","badakhshan"," ",834,"lock/badakhshan","1",1,"Yes","Badakhshan",NA,"Does your shelter have a lock?"
"1913","herat","no",29.2,1675,"percentage","lock","province","herat"," ",489,"lock/herat","2",2,"No","Herat",NA,"Does your shelter have a lock?"
"1914","herat","yes",70.8,1675,"percentage","lock","province","herat"," ",1186,"lock/herat","2",1,"Yes","Herat",NA,"Does your shelter have a lock?"
"1915","jawzjan","no",25.4,1110,"percentage","lock","province","jawzjan"," ",282,"lock/jawzjan","3",2,"No","Jawzjan",NA,"Does your shelter have a lock?"
"1916","jawzjan","yes",74.6,1110,"percentage","lock","province","jawzjan"," ",828,"lock/jawzjan","3",1,"Yes","Jawzjan",NA,"Does your shelter have a lock?"
"1917","kandahar","no",23.9,1604,"percentage","lock","province","kandahar"," ",383,"lock/kandahar","4",2,"No","Kandahar",NA,"Does your shelter have a lock?"
"1918","kandahar","yes",76.1,1604,"percentage","lock","province","kandahar"," ",1221,"lock/kandahar","4",1,"Yes","Kandahar",NA,"Does your shelter have a lock?"
"1919","badakhshan","no",32.5,1086,"percentage","unsafe_shelter","province","badakhshan"," ",353,"unsafe_shelter/badakhshan","1",2,"No","Badakhshan",NA,"Do you and the rest of your household feel safe in this shelter?"
"1920","badakhshan","yes",67.5,1086,"percentage","unsafe_shelter","province","badakhshan"," ",733,"unsafe_shelter/badakhshan","1",1,"Yes","Badakhshan",NA,"Do you and the rest of your household feel safe in this shelter?"
"1921","herat","no",25.7,1675,"percentage","unsafe_shelter","province","herat"," ",430,"unsafe_shelter/herat","2",2,"No","Herat",NA,"Do you and the rest of your household feel safe in this shelter?"
"1922","herat","yes",74.3,1675,"percentage","unsafe_shelter","province","herat"," ",1245,"unsafe_shelter/herat","2",1,"Yes","Herat",NA,"Do you and the rest of your household feel safe in this shelter?"
"1923","jawzjan","no",30.1,1110,"percentage","unsafe_shelter","province","jawzjan"," ",334,"unsafe_shelter/jawzjan","3",2,"No","Jawzjan",NA,"Do you and the rest of your household feel safe in this shelter?"
"1924","jawzjan","yes",69.9,1110,"percentage","unsafe_shelter","province","jawzjan"," ",776,"unsafe_shelter/jawzjan","3",1,"Yes","Jawzjan",NA,"Do you and the rest of your household feel safe in this shelter?"
"1925","kandahar","no",27.5,1604,"percentage","unsafe_shelter","province","kandahar"," ",441,"unsafe_shelter/kandahar","4",2,"No","Kandahar",NA,"Do you and the rest of your household feel safe in this shelter?"
"1926","kandahar","yes",72.5,1604,"percentage","unsafe_shelter","province","kandahar"," ",1163,"unsafe_shelter/kandahar","4",1,"Yes","Kandahar",NA,"Do you and the rest of your household feel safe in this shelter?"
"1927","badakhshan","crime",4.4,366,"percentage","unsafe_shelter_why","province","badakhshan"," ",16,"unsafe_shelter_why/badakhshan","1",4,"Crime","Badakhshan",NA,"Why not?"
"1928","badakhshan","armed_group",26.8,366,"percentage","unsafe_shelter_why","province","badakhshan"," ",98,"unsafe_shelter_why/badakhshan","1",3,"Armed group violence/threats","Badakhshan",NA,"Why not?"
"1929","badakhshan","weak_structure",50.1,366,"percentage","unsafe_shelter_why","province","badakhshan"," ",183,"unsafe_shelter_why/badakhshan","1",2,"Weak/damaged/collapsed structure","Badakhshan",NA,"Why not?"
"1930","badakhshan","natural_hazard",58.3,366,"percentage","unsafe_shelter_why","province","badakhshan"," ",213,"unsafe_shelter_why/badakhshan","1",1,"Natural hazards","Badakhshan",NA,"Why not?"
"1931","badakhshan","other",0,366,"percentage","unsafe_shelter_why","province","badakhshan"," ",0,"unsafe_shelter_why/badakhshan","1",5,"Other","Badakhshan",NA,"Why not?"
"1932","herat","crime",18,543,"percentage","unsafe_shelter_why","province","herat"," ",98,"unsafe_shelter_why/herat","2",3,"Crime","Herat",NA,"Why not?"
"1933","herat","armed_group",15.6,543,"percentage","unsafe_shelter_why","province","herat"," ",85,"unsafe_shelter_why/herat","2",4,"Armed group violence/threats","Herat",NA,"Why not?"
"1934","herat","weak_structure",46,543,"percentage","unsafe_shelter_why","province","herat"," ",250,"unsafe_shelter_why/herat","2",2,"Weak/damaged/collapsed structure","Herat",NA,"Why not?"
"1935","herat","natural_hazard",64.1,543,"percentage","unsafe_shelter_why","province","herat"," ",348,"unsafe_shelter_why/herat","2",1,"Natural hazards","Herat",NA,"Why not?"
"1936","herat","other",0,543,"percentage","unsafe_shelter_why","province","herat"," ",0,"unsafe_shelter_why/herat","2",5,"Other","Herat",NA,"Why not?"
"1937","jawzjan","crime",3.3,334,"percentage","unsafe_shelter_why","province","jawzjan"," ",11,"unsafe_shelter_why/jawzjan","3",4,"Crime","Jawzjan",NA,"Why not?"
"1938","jawzjan","armed_group",28.6,334,"percentage","unsafe_shelter_why","province","jawzjan"," ",96,"unsafe_shelter_why/jawzjan","3",2,"Armed group violence/threats","Jawzjan",NA,"Why not?"
"1939","jawzjan","weak_structure",63.1,334,"percentage","unsafe_shelter_why","province","jawzjan"," ",211,"unsafe_shelter_why/jawzjan","3",1,"Weak/damaged/collapsed structure","Jawzjan",NA,"Why not?"
"1940","jawzjan","natural_hazard",22.4,334,"percentage","unsafe_shelter_why","province","jawzjan"," ",75,"unsafe_shelter_why/jawzjan","3",3,"Natural hazards","Jawzjan",NA,"Why not?"
"1941","jawzjan","other",0,334,"percentage","unsafe_shelter_why","province","jawzjan"," ",0,"unsafe_shelter_why/jawzjan","3",5,"Other","Jawzjan",NA,"Why not?"
"1942","kandahar","crime",1.1,653,"percentage","unsafe_shelter_why","province","kandahar"," ",7,"unsafe_shelter_why/kandahar","4",5,"Crime","Kandahar",NA,"Why not?"
"1943","kandahar","armed_group",3.1,653,"percentage","unsafe_shelter_why","province","kandahar"," ",20,"unsafe_shelter_why/kandahar","4",3,"Armed group violence/threats","Kandahar",NA,"Why not?"
"1944","kandahar","weak_structure",36.9,653,"percentage","unsafe_shelter_why","province","kandahar"," ",241,"unsafe_shelter_why/kandahar","4",2,"Weak/damaged/collapsed structure","Kandahar",NA,"Why not?"
"1945","kandahar","natural_hazard",83.6,653,"percentage","unsafe_shelter_why","province","kandahar"," ",546,"unsafe_shelter_why/kandahar","4",1,"Natural hazards","Kandahar",NA,"Why not?"
"1946","kandahar","other",1.2,653,"percentage","unsafe_shelter_why","province","kandahar"," ",8,"unsafe_shelter_why/kandahar","4",4,"Other","Kandahar",NA,"Why not?"
"1947","badakhshan","dont_know",0,1086,"percentage","assistance","province","badakhshan"," ",0,"assistance/badakhshan","1",3,"Do not know","Badakhshan",NA,"Have you received humanitarian assistance in the past 3 months?"
"1948","badakhshan","no",97,1086,"percentage","assistance","province","badakhshan"," ",1053,"assistance/badakhshan","1",1,"No","Badakhshan",NA,"Have you received humanitarian assistance in the past 3 months?"
"1949","badakhshan","yes",3,1086,"percentage","assistance","province","badakhshan"," ",33,"assistance/badakhshan","1",2,"Yes","Badakhshan",NA,"Have you received humanitarian assistance in the past 3 months?"
"1950","herat","dont_know",0,1675,"percentage","assistance","province","herat"," ",0,"assistance/herat","2",3,"Do not know","Herat",NA,"Have you received humanitarian assistance in the past 3 months?"
"1951","herat","no",92,1675,"percentage","assistance","province","herat"," ",1541,"assistance/herat","2",1,"No","Herat",NA,"Have you received humanitarian assistance in the past 3 months?"
"1952","herat","yes",8,1675,"percentage","assistance","province","herat"," ",134,"assistance/herat","2",2,"Yes","Herat",NA,"Have you received humanitarian assistance in the past 3 months?"
"1953","jawzjan","dont_know",0.1,1110,"percentage","assistance","province","jawzjan"," ",1,"assistance/jawzjan","3",3,"Do not know","Jawzjan",NA,"Have you received humanitarian assistance in the past 3 months?"
"1954","jawzjan","no",91,1110,"percentage","assistance","province","jawzjan"," ",1010,"assistance/jawzjan","3",1,"No","Jawzjan",NA,"Have you received humanitarian assistance in the past 3 months?"
